,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
18,frozenset({'INSURANCE'}),frozenset({'BENEFITS'}),0.38289205702647655,0.37067209775967414,0.3652410047522064,0.9539007092198583,2.573435429818409,1.0,0.22331360275868556,13.651574494751713,0.990773798569448,0.9405594405594406,0.9267483761389981,0.9696243472839219
19,frozenset({'BENEFITS'}),frozenset({'RETIREMENT'}),0.37067209775967414,0.3652410047522064,0.3652410047522064,0.9853479853479854,2.697802197802198,1.0,0.22985635533285495,43.32230142566207,1.0,0.9853479853479852,0.9769172004466123,0.9926739926739927
20,frozenset({'RETIREMENT'}),frozenset({'BENEFITS'}),0.3652410047522064,0.37067209775967414,0.3652410047522064,1.0,2.697802197802198,1.0,0.22985635533285495,inf,0.9914438502673797,0.9853479853479852,1.0,0.9926739926739927
21,frozenset({'THE'}),frozenset({'FOR'}),0.10522742701968771,0.13374066530889342,0.07807196198234895,0.7419354838709677,5.547568364172261,1.0,0.06399877588399289,3.3567549219280384,0.916144355743221,0.48523206751054854,0.702093234907473,0.6628459145243164
22,frozenset({'INSURANCE'}),frozenset({'RETIREMENT'}),0.38289205702647655,0.3652410047522064,0.3652410047522064,0.9539007092198583,2.6117021276595747,1.0,0.225393125132217,13.769387435375247,1.0,0.9539007092198581,0.9273751280009103,0.9769503546099292
23,frozenset({'RETIREMENT'}),frozenset({'INSURANCE'}),0.3652410047522064,0.38289205702647655,0.3652410047522064,1.0,2.6117021276595747,1.0,0.225393125132217,inf,0.9721925133689839,0.9539007092198581,1.0,0.9769503546099292
24,frozenset({'OF'}),frozenset({'THE'}),0.11473183978275628,0.10522742701968771,0.0855397148676171,0.7455621301775148,7.085245275815996,1.0,0.07346677857004262,3.516664298457507,0.9701711461680788,0.6363636363636364,0.7156396189313197,0.7792326779919831
25,frozenset({'THE'}),frozenset({'OF'}),0.10522742701968771,0.11473183978275628,0.0855397148676171,0.8129032258064516,7.085245275815995,1.0,0.07346677857004262,4.73160568391975,0.9598658380904208,0.6363636363636364,0.7886552543043736,0.7792326779919831
26,frozenset({'OF'}),frozenset({'TO'}),0.11473183978275628,0.1120162932790224,0.08078750848608282,0.7041420118343195,6.28606777837547,1.0,0.06793567307253578,3.0013849287169037,0.9499020467082538,0.5534883720930233,0.6668204766299332,0.7126770665232203
27,frozenset({'TO'}),frozenset({'OF'}),0.1120162932790224,0.11473183978275628,0.08078750848608282,0.7212121212121212,6.286067778375471,1.0,0.06793567307253578,3.1754184007792436,0.9469971474828464,0.5534883720930233,0.6850808700501952,0.7126770665232203
28,frozenset({'THE'}),frozenset({'TO'}),0.10522742701968771,0.1120162932790224,0.08010862186014936,0.7612903225806452,6.796246334310851,1.0,0.0683214355341151,3.7199317443716637,0.9531583549805818,0.5841584158415842,0.7311778632731578,0.7382209188660802
29,frozenset({'TO'}),frozenset({'THE'}),0.1120162932790224,0.10522742701968771,0.08010862186014936,0.7151515151515152,6.796246334310851,1.0,0.0683214355341151,3.1412228625904586,0.9604454983672835,0.5841584158415842,0.6816526417436889,0.7382209188660802
30,"frozenset({'AGGREGATE', '(RI)'})",frozenset({'BENEFITS'}),0.3652410047522064,0.37067209775967414,0.3652410047522064,1.0,2.697802197802198,1.0,0.22985635533285495,inf,0.9914438502673797,0.9853479853479852,1.0,0.9926739926739927
31,"frozenset({'AGGREGATE', 'BENEFITS'})",frozenset({'(RI)'}),0.36591989137813985,0.3652410047522064,0.3652410047522064,0.9981447124304267,2.732838589981447,1.0,0.23159205596643637,342.13509843855485,1.0,0.9981447124304269,0.9970771779786293,0.9990723562152133
32,"frozenset({'BENEFITS', '(RI)'})",frozenset({'AGGREGATE'}),0.3652410047522064,0.36591989137813985,0.3652410047522064,1.0,2.732838589981447,1.0,0.23159205596643637,inf,0.9989304812834224,0.9981447124304269,1.0,0.9990723562152133
33,frozenset({'AGGREGATE'}),"frozenset({'BENEFITS', '(RI)'})",0.36591989137813985,0.3652410047522064,0.3652410047522064,0.9981447124304267,2.732838589981447,1.0,0.23159205596643637,342.13509843855485,1.0,0.9981447124304269,0.9970771779786293,0.9990723562152133
34,frozenset({'(RI)'}),"frozenset({'AGGREGATE', 'BENEFITS'})",0.3652410047522064,0.36591989137813985,0.3652410047522064,1.0,2.732838589981447,1.0,0.23159205596643637,inf,0.9989304812834224,0.9981447124304269,1.0,0.9990723562152133
35,frozenset({'BENEFITS'}),"frozenset({'AGGREGATE', '(RI)'})",0.37067209775967414,0.3652410047522064,0.3652410047522064,0.9853479853479854,2.697802197802198,1.0,0.22985635533285495,43.32230142566207,1.0,0.9853479853479852,0.9769172004466123,0.9926739926739927
36,"frozenset({'AGGREGATE', '(RI)'})",frozenset({'INSURANCE'}),0.3652410047522064,0.38289205702647655,0.3652410047522064,1.0,2.6117021276595747,1.0,0.225393125132217,inf,0.9721925133689839,0.9539007092198581,1.0,0.9769503546099292
37,"frozenset({'AGGREGATE', 'INSURANCE'})",frozenset({'(RI)'}),0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
38,"frozenset({'(RI)', 'INSURANCE'})",frozenset({'AGGREGATE'}),0.3652410047522064,0.36591989137813985,0.3652410047522064,1.0,2.732838589981447,1.0,0.23159205596643637,inf,0.9989304812834224,0.9981447124304269,1.0,0.9990723562152133
39,frozenset({'AGGREGATE'}),"frozenset({'(RI)', 'INSURANCE'})",0.36591989137813985,0.3652410047522064,0.3652410047522064,0.9981447124304267,2.732838589981447,1.0,0.23159205596643637,342.13509843855485,1.0,0.9981447124304269,0.9970771779786293,0.9990723562152133
40,frozenset({'(RI)'}),"frozenset({'AGGREGATE', 'INSURANCE'})",0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
41,frozenset({'INSURANCE'}),"frozenset({'AGGREGATE', '(RI)'})",0.38289205702647655,0.3652410047522064,0.3652410047522064,0.9539007092198583,2.6117021276595747,1.0,0.225393125132217,13.769387435375247,1.0,0.9539007092198581,0.9273751280009103,0.9769503546099292
42,"frozenset({'AGGREGATE', '(RI)'})",frozenset({'RETIREMENT'}),0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
43,"frozenset({'AGGREGATE', 'RETIREMENT'})",frozenset({'(RI)'}),0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
44,"frozenset({'(RI)', 'RETIREMENT'})",frozenset({'AGGREGATE'}),0.3652410047522064,0.36591989137813985,0.3652410047522064,1.0,2.732838589981447,1.0,0.23159205596643637,inf,0.9989304812834224,0.9981447124304269,1.0,0.9990723562152133
45,frozenset({'AGGREGATE'}),"frozenset({'(RI)', 'RETIREMENT'})",0.36591989137813985,0.3652410047522064,0.3652410047522064,0.9981447124304267,2.732838589981447,1.0,0.23159205596643637,342.13509843855485,1.0,0.9981447124304269,0.9970771779786293,0.9990723562152133
