,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
397,frozenset({'LOCKHEED MARTIN CORP'}),"frozenset({'COBB', 'DELIVERY ORDER'})",0.04548540393754243,0.04480651731160896,0.03937542430414121,0.8656716417910448,19.320217096336503,1.0,0.03733738176518819,7.110884815569136,0.9934271839897976,0.7733333333333334,0.8593705247748465,0.8722297602894619
398,"frozenset({'COBB', 'DIRECT PAYMENT WITH UNRESTRICTED USE (RETIREMENT, PENSION, VETERANS BENEFITS, ETC.) (D)'})",frozenset({'MULTIPLE RECIPIENTS'}),0.03394433129667346,0.45824847250509165,0.03394433129667346,1.0,2.1822222222222223,1.0,0.01838939332976607,inf,0.5607870695713281,0.07407407407407408,1.0,0.5370370370370371
399,"frozenset({'COBB', 'MULTIPLE RECIPIENTS'})","frozenset({'DIRECT PAYMENT WITH UNRESTRICTED USE (RETIREMENT, PENSION, VETERANS BENEFITS, ETC.) (D)'})",0.03394433129667346,0.4453496266123557,0.03394433129667346,1.0,2.245426829268293,1.0,0.018827236028093833,inf,0.5741391426563598,0.07621951219512196,1.0,0.538109756097561
400,"frozenset({'COBB', 'DIRECT PAYMENT WITH UNRESTRICTED USE (RETIREMENT, PENSION, VETERANS BENEFITS, ETC.) (D)'})",frozenset({'Social Security Administration'}),0.03394433129667346,0.36591989137813985,0.027834351663272233,0.82,2.2409276437847865,1.0,0.015413445642289888,3.5226672701214445,0.57321358174931,0.07481751824817519,0.7161241970021412,0.4480333951762523
401,"frozenset({'COBB', 'Social Security Administration'})","frozenset({'DIRECT PAYMENT WITH UNRESTRICTED USE (RETIREMENT, PENSION, VETERANS BENEFITS, ETC.) (D)'})",0.027834351663272233,0.4453496266123557,0.027834351663272233,1.0,2.245426829268293,1.0,0.015438333543036942,inf,0.5705307262569833,0.0625,1.0,0.53125
402,"frozenset({'COBB', 'LOCKHEED MARTIN CORP'})",frozenset({'Department of Defense'}),0.04548540393754243,0.18058384249830278,0.04548540393754243,1.0,5.537593984962406,1.0,0.037271474916913586,inf,0.8584637268847795,0.2518796992481203,1.0,0.6259398496240601
403,"frozenset({'COBB', 'Department of Defense'})",frozenset({'LOCKHEED MARTIN CORP'}),0.05091649694501019,0.04548540393754243,0.04548540393754243,0.8933333333333333,19.639999999999997,1.0,0.043169446506914,8.948574338085539,1.0,0.8933333333333332,0.8882503556187766,0.9466666666666667
404,"frozenset({'LOCKHEED MARTIN CORP', 'Department of Defense'})",frozenset({'COBB'}),0.04548540393754243,0.09097080787508487,0.04548540393754243,1.0,10.992537313432836,1.0,0.041347559994819635,inf,0.9523470839260314,0.5000000000000001,1.0,0.75
405,frozenset({'LOCKHEED MARTIN CORP'}),"frozenset({'COBB', 'Department of Defense'})",0.04548540393754243,0.05091649694501019,0.04548540393754243,1.0,19.639999999999997,1.0,0.043169446506914,inf,0.9943100995732574,0.8933333333333332,1.0,0.9466666666666667
406,"frozenset({'COBB', 'Social Security Administration'})",frozenset({'MULTIPLE RECIPIENTS'}),0.027834351663272233,0.45824847250509165,0.027834351663272233,1.0,2.1822222222222223,1.0,0.015079302530408175,inf,0.5572625698324022,0.06074074074074074,1.0,0.5303703703703704
407,"frozenset({'COBB', 'MULTIPLE RECIPIENTS'})",frozenset({'Social Security Administration'}),0.03394433129667346,0.36591989137813985,0.027834351663272233,0.82,2.2409276437847865,1.0,0.015413445642289888,3.5226672701214445,0.57321358174931,0.07481751824817519,0.7161241970021412,0.4480333951762523
408,"frozenset({'DIRECT PAYMENT WITH UNRESTRICTED USE (RETIREMENT, PENSION, VETERANS BENEFITS, ETC.) (D)', 'COLUMBIA'})",frozenset({'MULTIPLE RECIPIENTS'}),0.014256619144602852,0.45824847250509165,0.014256619144602852,1.0,2.1822222222222223,1.0,0.007723545198501749,inf,0.5495867768595041,0.031111111111111114,1.0,0.5155555555555555
409,"frozenset({'MULTIPLE RECIPIENTS', 'COLUMBIA'})","frozenset({'DIRECT PAYMENT WITH UNRESTRICTED USE (RETIREMENT, PENSION, VETERANS BENEFITS, ETC.) (D)'})",0.014256619144602852,0.4453496266123557,0.014256619144602852,1.0,2.245426829268293,1.0,0.00790743913179941,inf,0.56267217630854,0.03201219512195122,1.0,0.5160060975609756
410,frozenset({'COLUMBIA'}),"frozenset({'DIRECT PAYMENT WITH UNRESTRICTED USE (RETIREMENT, PENSION, VETERANS BENEFITS, ETC.) (D)', 'MULTIPLE RECIPIENTS'})",0.015614392396469789,0.4453496266123557,0.014256619144602852,0.9130434782608696,2.050172322375398,1.0,0.007302755321056225,6.378479293957913,0.5203612479474549,0.03191489361702128,0.843222819434836,0.4725278366914104
411,"frozenset({'DEKALB', 'COOPERATIVE AGREEMENT (B)'})",frozenset({'Department of Health and Human Services'}),0.016293279022403257,0.16836388323150034,0.016293279022403257,1.0,5.939516129032258,1.0,0.013550079295617102,inf,0.8454106280193238,0.0967741935483871,1.0,0.5483870967741935
412,"frozenset({'COOPERATIVE AGREEMENT (B)', 'EMORY UNIVERSITY'})",frozenset({'DEKALB'}),0.010862186014935505,0.12287847929395791,0.010862186014935505,1.0,8.138121546961326,1.0,0.009527457115612134,inf,0.8867536032944406,0.08839779005524862,1.0,0.5441988950276243
413,"frozenset({'COOPERATIVE AGREEMENT (B)', 'EMORY UNIVERSITY'})",frozenset({'Department of Health and Human Services'}),0.010862186014935505,0.16836388323150034,0.010862186014935505,1.0,5.939516129032258,1.0,0.009033386197078068,inf,0.8407687028140014,0.06451612903225806,1.0,0.532258064516129
414,"frozenset({'Department of Health and Human Services', 'DEFINITIVE CONTRACT'})",frozenset({'DEKALB'}),0.019687712152070606,0.12287847929395791,0.01697216564833673,0.8620689655172413,7.015622023242522,1.0,0.014552969518313117,6.359131025118803,0.8746814404432133,0.13513513513513514,0.8427458097576598,0.5000952562392836
415,"frozenset({'RICHMOND', 'DEFINITIVE CONTRACT'})",frozenset({'Department of Defense'}),0.010862186014935505,0.18058384249830278,0.010862186014935505,1.0,5.537593984962406,1.0,0.008900650726427125,inf,0.8284145504461221,0.06015037593984962,1.0,0.5300751879699248
416,"frozenset({'RICHMOND', 'Department of Defense'})",frozenset({'DEFINITIVE CONTRACT'}),0.014256619144602852,0.0923285811269518,0.010862186014935505,0.7619047619047619,8.252100840336134,1.0,0.009545892597646986,3.8122199592668014,0.8915289256198347,0.11347517730496452,0.7376856501763008,0.43977591036414565
417,"frozenset({'Department of Health and Human Services', 'DELIVERY ORDER'})",frozenset({'DEKALB'}),0.02987101154107264,0.12287847929395791,0.02172437202987101,0.7272727272727273,5.9186338523355095,1.0,0.01805386755673174,3.2161122425888213,0.856630510846746,0.16580310880829013,0.6890655783844638,0.45203415369161226
418,"frozenset({'DEKALB', 'DELIVERY ORDER'})",frozenset({'Department of Health and Human Services'}),0.029192124915139173,0.16836388323150034,0.02172437202987101,0.7441860465116279,4.420105026256564,1.0,0.016809472519379146,3.250941183731408,0.7970279720279719,0.12355212355212356,0.6923967726625534,0.436609152288072
419,"frozenset({'DIRECT PAYMENT WITH UNRESTRICTED USE (RETIREMENT, PENSION, VETERANS BENEFITS, ETC.) (D)', 'DEKALB'})",frozenset({'MULTIPLE RECIPIENTS'}),0.02240325865580448,0.45824847250509165,0.02240325865580448,1.0,2.1822222222222223,1.0,0.012136999597645604,inf,0.5541666666666667,0.048888888888888885,1.0,0.5244444444444445
420,"frozenset({'MULTIPLE RECIPIENTS', 'DEKALB'})","frozenset({'DIRECT PAYMENT WITH UNRESTRICTED USE (RETIREMENT, PENSION, VETERANS BENEFITS, ETC.) (D)'})",0.031228784792939578,0.4453496266123557,0.02240325865580448,0.717391304347826,1.6108496818663838,1.0,0.008495531008711225,1.96260901352551,0.3914336072710284,0.04932735426008969,0.49047416316321646,0.38384809119830327
421,"frozenset({'DIRECT PAYMENT WITH UNRESTRICTED USE (RETIREMENT, PENSION, VETERANS BENEFITS, ETC.) (D)', 'DEKALB'})",frozenset({'Social Security Administration'}),0.02240325865580448,0.36591989137813985,0.016293279022403257,0.7272727272727273,1.9875189745319617,1.0,0.00809548104855491,2.324960398280154,0.5082465277777778,0.04379562043795619,0.5698851469729415,0.38589981447124305
422,"frozenset({'Social Security Administration', 'DEKALB'})","frozenset({'DIRECT PAYMENT WITH UNRESTRICTED USE (RETIREMENT, PENSION, VETERANS BENEFITS, ETC.) (D)'})",0.016293279022403257,0.4453496266123557,0.016293279022403257,1.0,2.245426829268293,1.0,0.009037073293485038,inf,0.5638371290545204,0.036585365853658534,1.0,0.5182926829268293
423,"frozenset({'Department of Health and Human Services', 'EMORY UNIVERSITY'})",frozenset({'DEKALB'}),0.018329938900203666,0.12287847929395791,0.018329938900203666,1.0,8.138121546961326,1.0,0.016077583882595475,inf,0.8934993084370677,0.14917127071823202,1.0,0.574585635359116
424,"frozenset({'DEKALB', 'EMORY UNIVERSITY'})",frozenset({'Department of Health and Human Services'}),0.018329938900203666,0.16836388323150034,0.018329938900203666,1.0,5.939516129032258,1.0,0.01524383920756924,inf,0.84716459197787,0.1088709677419355,1.0,0.5544354838709677
425,frozenset({'EMORY UNIVERSITY'}),"frozenset({'Department of Health and Human Services', 'DEKALB'})",0.018329938900203666,0.07331975560081466,0.018329938900203666,1.0,13.63888888888889,1.0,0.016985992259862866,inf,0.9439834024896264,0.25,1.0,0.625
426,"frozenset({'Social Security Administration', 'DEKALB'})",frozenset({'MULTIPLE RECIPIENTS'}),0.016293279022403257,0.45824847250509165,0.016293279022403257,1.0,2.1822222222222223,1.0,0.008826908798287712,inf,0.5507246376811594,0.03555555555555555,1.0,0.5177777777777778
427,"frozenset({'FULTON', 'Department of Defense'})",frozenset({'DELIVERY ORDER'}),0.03598099117447386,0.17379497623896809,0.029192124915139173,0.8113207547169812,4.668263561320755,1.0,0.022938809408916967,4.37888662593347,0.8151162790697675,0.16165413533834588,0.7716314475744562,0.4896447523584906
428,"frozenset({'FULTON', 'DELIVERY ORDER'})",frozenset({'Department of Defense'}),0.034623217922606926,0.18058384249830278,0.029192124915139173,0.8431372549019608,4.668951791242813,1.0,0.02293973118301871,5.22377800407332,0.8140025512707291,0.15693430656934307,0.808567668989717,0.5023956951201534
429,"frozenset({'GEORGIA TECH APPLIED RESEARCH CORP', 'Department of Defense'})",frozenset({'DELIVERY ORDER'}),0.028513238289205704,0.17379497623896809,0.025118805159538356,0.8809523809523808,5.068917410714286,1.0,0.020163347588569816,6.94012219959266,0.8262791092979772,0.14176245210727967,0.8559103181124543,0.5127418154761905
430,"frozenset({'GEORGIA TECH APPLIED RESEARCH CORP', 'DELIVERY ORDER'})",frozenset({'Department of Defense'}),0.025118805159538356,0.18058384249830278,0.025118805159538356,1.0,5.537593984962406,1.0,0.020582754804862727,inf,0.8405292479108635,0.13909774436090225,1.0,0.5695488721804511
431,frozenset({'GEORGIA TECH APPLIED RESEARCH CORP'}),"frozenset({'Department of Defense', 'DELIVERY ORDER'})",0.028513238289205704,0.12627291242362526,0.025118805159538356,0.8809523809523808,6.976574500768048,1.0,0.021518355518131527,7.33930753564154,0.8818063346365234,0.19371727748691095,0.8637473637473636,0.5399385560675882
432,"frozenset({'HOUSTON', 'Department of Defense'})",frozenset({'DELIVERY ORDER'}),0.015614392396469789,0.17379497623896809,0.011541072640868975,0.7391304347826088,4.25288722826087,1.0,0.008827369685338584,3.167119257750623,0.776997971602434,0.06488549618320612,0.6842556536029438,0.4027683423913044
433,"frozenset({'LOCKHEED MARTIN CORP', 'DELIVERY ORDER'})",frozenset({'Department of Defense'}),0.03937542430414121,0.18058384249830278,0.03937542430414121,1.0,5.537593984962406,1.0,0.03226485888329833,inf,0.8530035335689045,0.2180451127819549,1.0,0.6090225563909775
434,"frozenset({'LOCKHEED MARTIN CORP', 'Department of Defense'})",frozenset({'DELIVERY ORDER'}),0.04548540393754243,0.17379497623896809,0.03937542430414121,0.8656716417910448,4.980993470149254,1.0,0.03147028960759616,6.150637399109907,0.8373228037474862,0.2188679245283019,0.8374152246164412,0.5461170708955224
435,frozenset({'LOCKHEED MARTIN CORP'}),"frozenset({'Department of Defense', 'DELIVERY ORDER'})",0.04548540393754243,0.12627291242362526,0.03937542430414121,0.8656716417910448,6.855560905151661,1.0,0.033631849876182694,6.50441276306857,0.8948349438367588,0.29743589743589743,0.8462582193925479,0.588749799390146
436,"frozenset({'GEORGIA TECH APPLIED RESEARCH CORP', 'FULTON'})",frozenset({'DELIVERY ORDER'}),0.028513238289205704,0.17379497623896809,0.025118805159538356,0.8809523809523808,5.068917410714286,1.0,0.020163347588569816,6.94012219959266,0.8262791092979772,0.14176245210727967,0.8559103181124543,0.5127418154761905
437,"frozenset({'GEORGIA TECH APPLIED RESEARCH CORP', 'DELIVERY ORDER'})",frozenset({'FULTON'}),0.025118805159538356,0.2545824847250509,0.025118805159538356,1.0,3.9280000000000004,1.0,0.01872399732869865,inf,0.7646239554317548,0.09866666666666667,1.0,0.5493333333333333
438,"frozenset({'FULTON', 'DELIVERY ORDER'})",frozenset({'GEORGIA TECH APPLIED RESEARCH CORP'}),0.034623217922606926,0.028513238289205704,0.025118805159538356,0.7254901960784313,25.44397759103641,1.0,0.024131585096571966,3.5389874890893216,0.9951533812293305,0.6607142857142856,0.7174333045587208,0.8032212885154061
439,frozenset({'GEORGIA TECH APPLIED RESEARCH CORP'}),"frozenset({'FULTON', 'DELIVERY ORDER'})",0.028513238289205704,0.034623217922606926,0.025118805159538356,0.8809523809523808,25.44397759103641,1.0,0.024131585096571966,8.109164969450093,0.9888945549322907,0.6607142857142856,0.8766827406067911,0.8032212885154061
440,"frozenset({'Department of Health and Human Services', 'DEPARTMENT OF HUMAN SERVICES'})",frozenset({'FULTON'}),0.010862186014935505,0.2545824847250509,0.010862186014935505,1.0,3.9280000000000004,1.0,0.008096863709707525,inf,0.7536032944406313,0.042666666666666665,1.0,0.5213333333333333
441,"frozenset({'FULTON', 'DEPARTMENT OF HUMAN SERVICES'})",frozenset({'Department of Health and Human Services'}),0.012898845892735914,0.16836388323150034,0.010862186014935505,0.8421052631578947,5.00169779286927,1.0,0.008690486231229798,5.2670287395338296,0.8105226960110041,0.06374501992031872,0.8101396348012889,0.45331069609507635
442,frozenset({'DEPARTMENT OF HUMAN SERVICES'}),"frozenset({'Department of Health and Human Services', 'FULTON'})",0.012898845892735914,0.05974202308214528,0.010862186014935505,0.8421052631578947,14.095693779904305,1.0,0.010091582865878641,5.954967187146411,0.9411966987620358,0.1758241758241758,0.8320729621888656,0.5119617224880383
443,"frozenset({'Department of Health and Human Services', 'MULTIPLE RECIPIENTS'})","frozenset({'DIRECT PAYMENT FOR SPECIFIED USE, AS A SUBSIDY OR OTHER NON-REIMBURSABLE DIRECT FINANCIAL AID (C)'})",0.012898845892735914,0.054989816700611,0.012898845892735914,1.0,18.185185185185187,1.0,0.012189540721444937,inf,0.9573590096286108,0.2345679012345679,1.0,0.6172839506172839
444,"frozenset({'Department of Health and Human Services', 'DIRECT PAYMENT FOR SPECIFIED USE, AS A SUBSIDY OR OTHER NON-REIMBURSABLE DIRECT FINANCIAL AID (C)'})",frozenset({'MULTIPLE RECIPIENTS'}),0.014256619144602852,0.45824847250509165,0.012898845892735914,0.9047619047619048,1.9743915343915344,1.0,0.006365771946634811,5.688391038696538,0.5006524575902567,0.02806499261447563,0.8242033655567491,0.46645502645502646
